type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Quartz Crystal Wand",45257,0,,"2023-01-26 00:00:00",1674762055-11-Thesec,,,,3,,"2023-01-26 22:08:29",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Ring of the Vacant Eye",45515,0,,"2023-02-05 00:00:00",1675630468-6-Theseco,,,,2,,"2023-02-05 21:47:45",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Cowl of Dark Whispers",45532,0,,"2023-01-29 00:00:00",1675027585-4-Theseco,,,,3,,"2023-02-12 18:41:00",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Pandora's Plea",45490,0,,"2023-02-16 00:00:00",1676584056-33-Thesec,,,,1,,"2023-02-16 22:02:11",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,Intensity,45171,0,,"2023-03-02 00:00:00",1677786531-5-Theseco,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Boots of Fiery Resolution",45135,0,,"2023-03-09 00:00:00",1678389632-0-Theseco,,,,2,,"2023-03-09 22:02:12",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Asimov's Drape",45493,0,,"2023-03-16 22:15:13",1678999921-21-Thesec,,,,3,,"2023-03-16 22:15:13",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Mantle of the Wayward Conqueror",45656,0,,"2023-03-19 00:00:00",1679255872-18-Thesec,,,,3,,"2023-03-19 21:17:21",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Shackles of the Odalisque",45146,0,,"2023-03-23 00:00:00",1679599864-10-Thesec,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Pharos Gloves",45665,0,,"2023-03-26 00:00:00",1679862606-6-Theseco,,,,1,,"2023-03-26 21:00:07",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Starshard Edge",45620,0,,"2023-04-02 00:00:00",1680460720-3-Theseco,,,,1,,"2023-04-12 17:52:43",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Archivum Data Disc",45857,0,,"2023-04-27 00:00:00",,,,,,,"2023-04-27 20:49:39",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,0,"Leggings of the Enslaved Idol",45488,0,,"2023-05-25 00:00:00",1685040164-21-Thesec,,,,2,,"2023-05-25 21:31:37",
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,1,"Dying Curse",40255,0,,"2023-01-03 00:00:00",26424402874129014802,,,,,,"2023-01-05 18:52:09","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,2,"Large Satchel of Spoils",43346,0,,"2022-12-15 00:00:00",1671128148-1-Theseco,,,,,,"2022-12-15 21:45:06","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,3,"Dragon Hide Bag",43345,0,,"2022-12-01 00:00:00",1669921809-1-Theseco,,,,,,"2022-12-01 22:48:29","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,4,"Hood of Rationality",40562,0,,"2022-12-01 00:00:00",1669928561-15-Thesec,,,,,,"2022-12-01 22:48:29","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,5,"Boots of Impetuous Ideals",40246,0,,"2022-11-17 00:00:00",1668717451-56-Thesec,,,,,,"2022-11-17 21:57:26","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,6,"Belt of False Dignity",39735,0,,"2022-11-17 00:00:00",1668717283-55-Thesec,,,,,,"2022-11-17 21:57:26","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,7,"Leggings of Atrophy",39720,0,,"2022-11-10 00:00:00",166811574239720-Thes,,,,,,"2022-11-10 22:24:03","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,8,"Cape of the Unworthy Wizard",40405,0,,"2022-11-10 00:00:00",166811566240405-Thes,,,,,,"2022-11-10 22:24:03","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,9,"Gemmed Wand of the Nerubians",39712,0,,"2022-11-03 00:00:00",166750595739712-Thes,,,,,,"2022-11-03 22:46:29","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,10,"Thunderstorm Amulet",40064,0,,"2022-11-03 00:00:00",166750563640064-Thes,,,,,,"2022-11-03 22:46:29","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,11,"Bindings of the Expansive Mind",40325,0,,"2022-11-03 00:00:00",166750796240325-Thes,,,,,,"2022-11-03 22:46:29","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,12,"Mantle of the Lost Conqueror",40637,0,,"2022-10-27 00:00:00",166690236840637-Thes,,,,,,"2022-10-27 21:12:41","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,13,Damnation,40348,0,,"2022-10-27 00:00:00",166690262140348-Thes,,,,,,"2022-10-27 21:12:41","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,14,"Gauntlets of the Lost Conqueror",40628,0,,"2022-10-11 00:00:00",166551886840628-Thes,,,,,,"2022-10-21 08:21:13","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,15,"Mantle of the Fatigued Sage",40351,0,,"2022-10-09 00:00:00",166534708640351-Thes,,,,,,"2022-10-21 08:17:28","2023-01-22 12:09:49"
received,"Main raid",Thesecond/Asiull,Thesecond,Warlock,0,,,16,"Lost Jewel",40080,0,,"2022-10-09 00:00:00",166534925040080-Thes,,,,,,"2022-10-21 08:17:28","2023-01-22 12:09:49"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Platinum Band of the Aesir",45326,0,,"2023-01-22 00:00:00",1674419102-22-Vargla,,,,4,,"2023-01-24 08:44:19",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Crown of the Wayward Conqueror",45638,0,,"2023-01-26 00:00:00",1674770551-37-Vargla,,,,2,,"2023-01-26 22:08:29",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Saronite Plated Legguards",45267,0,,"2023-02-02 00:00:00",1675370301-19-Vargla,,,,3,,"2023-02-02 22:14:50",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Vulmir, the Northern Tempest",45463,0,,"2023-02-12 00:00:00",1676229382-3-Varglav,,,,2,,"2023-02-12 22:40:12",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Libram of the Sacred Shield",45145,0,,"2023-02-12 00:00:00",1676237536-15-Vargla,,,,4,,"2023-02-12 22:40:12",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Bronze Pendant of the Vanir",45485,0,,"2023-02-16 00:00:00",1676580426-25-Vargla,,,,2,,"2023-02-16 22:02:11",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Mantle of the Wayward Conqueror",45656,0,,"2023-02-26 00:00:00",1677444137-13-Vargla,,,,3,,"2023-02-26 21:48:33",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Gauntlets of the Wayward Conqueror",45641,0,,"2023-03-02 00:00:00",1677794616-26-Vargla,,,,3,,"2023-03-02 22:25:29",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Northern Barrier",45450,0,,"2023-03-09 00:00:00",1678394680-29-Vargla,,,,3,,"2023-03-09 22:02:12",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Heart of Iron",45158,0,,"2023-03-16 22:15:13",1678991151-6-Varglav,,,,3,,"2023-03-16 22:15:13",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Legplates of the Endless Void",45594,0,,"2023-04-16 00:00:00",1681669711-2-Varglav,,,,2,,"2023-04-16 19:01:56",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Fate's Clutch",45471,0,,"2023-04-20 20:38:02",,,,,2,,"2023-04-20 20:38:02",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Titanskin Cloak",45496,0,,"2023-04-20 20:38:02",,,,,2,,"2023-04-20 20:38:02",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,0,"Mimiron's Inferno Couplings",45111,0,,"2023-05-04 20:33:56",1683220848-2-Varglav,,,,3,,"2023-05-04 20:33:56",
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,1,"Gauntlets of the Disobedient",40188,0,,"2023-01-12 22:17:41",1673548831-17-Vargla,,,,,,"2023-01-12 22:17:41","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,2,"Greaves of Turbulence",40240,0,,"2023-01-05 21:44:10",1672951789-47-Vargla,,,,,,"2023-01-05 21:44:10","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,3,"Bindings of the Hapless Prey",39764,0,,"2023-01-05 21:44:10",1672950441-31-Vargla,,,,,,"2023-01-05 21:44:10","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,4,"Inexorable Sabatons",39717,0,,"2022-12-08 00:00:00",1670529256-34-Vargla,,,,,,"2022-12-08 22:00:26","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,5,"Breastplate of the Lost Conqueror",40625,0,,"2022-12-08 00:00:00",1670532747-52-Vargla,,,,,,"2022-12-08 22:00:26","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,6,"Wall of Terror",40400,0,,"2022-12-01 00:00:00",1669928044-12-Vargla,,,,,,"2022-12-01 22:48:29","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,7,"Crown of the Lost Conqueror",40631,0,,"2022-11-24 00:00:00",1669324653-70-Vargla,,,,,,"2022-11-24 21:48:02","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,8,"Large Satchel of Spoils",43346,0,,"2022-11-17 00:00:00",1668712595-4-Varglav,,,,,,"2022-11-17 21:57:26","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,9,"Sabatons of Endurance",40297,0,,"2022-11-17 00:00:00",1668715054-23-Vargla,,,,,,"2022-11-17 21:57:26","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,10,"Gauntlets of the Lost Conqueror",40628,0,,"2022-11-17 00:00:00",1668713029-9-Varglav,,,,,,"2022-11-17 21:57:26","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,11,"Ablative Chitin Girdle",39759,0,,"2022-11-10 00:00:00",166811569739759-Varg,,,,,,"2022-11-10 22:24:03","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,12,"Reins of the Twilight Drake",43954,0,,"2022-11-10 00:00:00",166810888343954-Varg,,,,,,"2022-11-10 22:24:03","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,13,"Legplates of Sovereignty",40589,0,,"2022-10-27 00:00:00",166690169440589-Varg,,,,,,"2022-10-27 21:12:41","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,14,"Broken Promise",40345,0,,"2022-10-20 00:00:00",166629756740345-Varg,,,,,,"2022-10-21 08:22:41","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,15,"Bracers of the Unholy Knight",40306,0,,"2022-10-13 00:00:00",166569166540306-Varg,,,,,,"2022-10-21 08:22:05","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,16,"Heroic Key to the Focusing Iris",44577,0,,"2022-10-13 00:00:00",166569144644577-Varg,,,,,,"2022-10-21 08:22:05","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,17,"Dragonstorm Breastplate",44000,0,,"2022-10-13 00:00:00",166569490344000-Varg,,,,,,"2022-10-21 08:22:05","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,18,"Legplates of the Lost Conqueror",40634,0,,"2022-10-09 00:00:00",166534715940634-Varg,,,,,,"2022-10-21 08:17:28","2023-01-13 08:38:54"
received,"Main raid","Max the Magician",Varglave,Paladin,0,,,19,"Sand-Worn Band",40107,0,,"2022-10-09 00:00:00",166534970440107-Varg,,,,,,"2022-10-21 08:17:28","2023-01-13 08:38:54"
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Belt of the Darkspeaker",45508,0,,"2023-01-24 00:00:00",1674588355-0-Xiradoh,,,,4,,"2023-01-24 21:17:01",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Scepter of Creation",45170,0,,"2023-01-26 00:00:00",1674761593-7-Xiradoh,,,,2,,"2023-01-26 22:08:29",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Unblinking Eye",45236,0,,"2023-01-26 00:00:00",1674763082-16-Xirado,,,,2,,"2023-01-26 22:08:29",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Mantle of Wavering Calm",45253,0,,"2023-02-09 00:00:00",1675973197-9-Xiradoh,,,,4,,"2023-02-09 22:29:06",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Raiments of the Iron Council",45240,0,,"2023-02-09 00:00:00",1675976571-16-Xirado,,,,3,,"2023-02-09 22:29:06",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Cowl of Dark Whispers",45532,0,,"2023-02-12 00:00:00",1676239495-18-Xirado,,,,3,,"2023-02-12 22:40:12",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Embrace of the Leviathan",45119,0,,"2023-02-16 00:00:00",1676574533-0-Xiradoh,,,,4,,"2023-02-16 22:02:11",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Pyrelight Circle",45168,0,,"2023-02-16 00:00:00",1676575351-4-Xiradoh,,,,2,,"2023-02-16 22:02:11",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Living Flame",45148,0,,"2023-02-16 00:00:00",1676575538-7-Xiradoh,,,,2,,"2023-02-16 22:02:11",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Treads of the False Oracle",45537,0,,"2023-03-05 00:00:00",1678045404-11-Xirado,,,,1,,"2023-03-05 21:07:30",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Leviathan Fueling Manual",45115,0,,"2023-03-09 00:00:00",1678389860-3-Xiradoh,,,,2,,"2023-03-09 22:02:12",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Starshard Edge",45620,0,,"2023-03-23 00:00:00",1679607433-46-Xirado,,,,1,,"2023-03-23 21:58:59",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Leggings of the Enslaved Idol",45488,0,,"2023-03-30 00:00:00",1680204793-43-Xirado,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Staff of Endless Winter",45457,0,,"2023-04-23 00:00:00",1682273786-9-Xiradoh,,,,2,,"2023-04-23 20:33:23",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Pharos Gloves",45665,0,,"2023-05-25 00:00:00",1685038691-6-Xiradoh,,,,1,,"2023-05-25 21:31:37",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",0,"Reply-Code Alpha",46053,0,,"2023-06-01 00:00:00",1685646341-17-Xirado,,,,1,,"2023-06-01 21:31:20",
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",1,"Gloves of Grandeur",40380,0,,"2023-01-19 20:46:00",1674158140-56-Xirado,,,,,,"2023-01-19 20:46:00","2023-01-22 18:56:06"
received,"Main raid",Hodarix,Xiradoh,Warlock,0,,"apparently hoda is a demon",2,"Gauntlets of the Lost Conqueror",40628,0,,"2023-01-19 20:46:00",1674159980-74-Xirado,,,,,,"2023-01-19 20:46:00","2023-01-22 18:56:06"
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Mantle of the Lost Protector",40638,0,,"2022-10-09 00:00:00",166534601640638-Youn,,,,,,"2022-10-21 08:17:28",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Torn Web Wrapping",39762,0,,"2022-10-09 00:00:00",166535080939762-Youn,,,,,,"2022-10-21 08:17:28",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Arachnoid Gold Band",39702,0,,"2022-10-20 00:00:00",166629128339702-Youn,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Crippled Treads",40184,0,,"2022-10-20 00:00:00",166629646640184-Youn,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Strong-Handed Ring",40074,0,,"2022-10-20 00:00:00",166629709840074-Youn,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Arachnoid Gold Band",39702,0,,"2022-10-21 08:28:02",,,,,,,"2022-10-21 08:28:02",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Breastplate of the Lost Protector",40626,0,,"2022-11-03 00:00:00",166750791140626-Youn,,,,,,"2022-11-03 22:46:29",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Crown of the Lost Protector",40632,0,,"2022-11-03 00:00:00",166751057840632-Youn,,,,,,"2022-11-03 22:46:29",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Heroic Key to the Focusing Iris",44577,0,,"2022-11-24 00:00:00",1669324190-67-Younga,,,,,,"2022-11-24 21:48:02",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Gloves of the Fiery Behemoth",45109,0,,"2023-02-09 00:00:00",1675969853-2-Youngar,,,,4,,"2023-02-09 22:29:06",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Breastplate of the Wayward Protector",45633,0,,"2023-03-02 00:00:00",1677791516-10-Younga,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Belt of the Betrayed",45467,0,,"2023-03-02 00:00:00",1677792852-18-Younga,,,,2,,"2023-03-02 22:25:29",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Saronite Mesh Legguards",45143,0,,"2023-03-16 22:15:13",1678991557-9-Youngar,,,,4,,"2023-03-16 22:15:13",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Legplates of the Wayward Protector",45654,0,,"2023-03-16 22:15:13",1678998791-17-Younga,,,,3,,"2023-03-16 22:15:13",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Skyforge Crossbow",45570,0,,"2023-03-19 00:00:00",1679252562-7-Youngar,,,,2,,"2023-03-19 21:17:21",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,Dreambinder,45613,0,,"2023-03-19 00:00:00",1679252572-8-Youngar,,,,2,,"2023-03-19 21:17:21",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Mantle of the Wayward Protector",45657,0,,"2023-03-19 00:00:00",1679255620-15-Younga,,,,3,,"2023-03-19 21:17:21",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Mechanist's Bindings",45108,0,,"2023-03-23 00:00:00",1679599208-2-Youngar,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Youngart,Youngart,Hunter,0,,,0,"Greaves of Swift Vengeance",45244,0,,"2023-03-23 00:00:00",1679602032-24-Younga,,,,2,,"2023-03-23 21:58:59",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Insurmountable Fervor",45193,0,,"2023-01-22 00:00:00",1674418196-15-Zigsim,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,Earthshaper,45521,0,,"2023-01-24 00:00:00",1674591912-5-Zigsim,,,,2,,"2023-01-24 21:17:01",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Legplates of the Wayward Conqueror",45653,0,,"2023-02-16 00:00:00",1676580465-27-Zigsim,,,,2,,"2023-02-16 22:02:11",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Pendulum of Infinity",45517,0,,"2023-02-19 00:00:00",1676841176-11-Zigsim,,,,2,,"2023-02-19 22:18:38",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Breastplate of the Wayward Conqueror",45632,0,,"2023-02-23 00:00:00",1677182264-23-Zigsim,,,,3,,"2023-02-23 22:16:44",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Crown of the Wayward Conqueror",45638,0,,"2023-02-23 00:00:00",1677183268-30-Zigsim,,,,2,,"2023-02-23 22:16:44",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Alchemist's Cache",46110,0,,"2023-02-23 00:00:00",1677184246-35-Zigsim,,,,,,"2023-02-23 22:16:44",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"The Leviathan's Coil",45112,1,,"2023-03-02 00:00:00",1677785841-2-Zigsim,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Charred Saronite Greaves",45166,1,,"2023-03-02 00:00:00",1677786593-6-Zigsim,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Breastplate of the Wayward Conqueror",45632,1,,"2023-03-02 00:00:00",1677791504-9-Zigsim,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Gloves of the Steady Hand",45444,0,,"2023-03-09 00:00:00",1678391608-13-Zigsim,,,,2,,"2023-03-09 22:02:12",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Saronite Plated Legguards",45267,1,,"2023-03-09 00:00:00",1678393248-21-Zigsim,,,,3,,"2023-03-09 22:02:12",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Warhelm of the Champion",45472,0,,"2023-03-23 00:00:00",1679605233-40-Zigsim,,,,1,,"2023-03-23 21:58:59",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Shoulderplates of the Eternal",45320,0,,"2023-03-30 00:00:00",1680202643-26-Zigsim,,,,3,,"2023-03-30 20:49:41",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Voldrethar, Dark Blade of Oblivion",45516,0,,"2023-03-30 00:00:00",1680208831-56-Zigsim,,,,1,,"2023-03-30 20:49:41",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Mechanist's Bindings",45108,0,,"2023-04-13 00:00:00",1681411480-0-Zigsim,,,,3,,"2023-04-13 21:13:55",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Heart of Iron",45158,0,,"2023-04-20 20:38:02",,,,,3,,"2023-04-20 20:38:02",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Handguards of the Enclave",45228,0,,"2023-04-20 20:38:02",,,,,4,,"2023-04-20 20:38:02",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Alchemist's Cache",46110,0,,"2023-04-27 00:00:00",,,,,,,"2023-04-27 20:49:39",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Armbands of Bedlam",45663,0,,"2023-05-11 00:00:00",1683837135-11-Zigsim,,,,1,,"2023-05-11 21:35:02",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Alchemist's Cache",46110,0,,"2023-05-25 00:00:00",1685040183-22-Zigsim,,,,,,"2023-05-25 21:31:37",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,0,"Embrace of the Gladiator",45473,0,,"2023-06-01 00:00:00",1685642681-0-Zigsim,,,,2,,"2023-06-01 21:31:20",
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,1,"Sand-Worn Band",40107,0,,"2023-01-05 21:44:10",1672949568-5-Zigsim,,,,,,"2023-01-05 21:44:10","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,2,"Girdle of Chivalry",40278,0,,"2023-01-05 21:44:10",1672949091-2-Zigsim,,,,,,"2023-01-05 21:44:10","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,3,"Crown of the Lost Conqueror",40631,0,,"2023-01-05 21:44:10",1672952553-54-Zigsim,,,,,,"2023-01-05 21:44:10","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,4,"Reins of the Twilight Drake",43954,0,,"2023-01-05 21:44:10",1672946224-8-Zigsim,,,,,,"2023-01-05 21:44:10","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,5,"Breastplate of the Lost Conqueror",40625,1,,"2023-01-03 00:00:00",67243684020227834010,,,,,,"2023-01-05 18:52:09","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,6,Heritage,40069,0,,"2022-12-08 00:00:00",1670529164-29-Zigsim,,,,,,"2022-12-08 22:00:26","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,7,"Obsidian Greathelm",44006,0,,"2022-12-08 00:00:00",1670526890-2-Zigsim,,,,,,"2022-12-08 22:00:26","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,8,"Rune of Repulsion",40372,0,,"2022-12-08 00:00:00",1670535066-67-Zigsim,,,,,,"2022-12-08 22:00:26","2023-01-12 16:53:33"
received,"Main raid",Zigsim,Zigsim,Paladin,0,,,9,"Large Satchel of Spoils",43346,0,,"2022-11-24 00:00:00",1669319177-7-Zigsim,,,,,,"2022-11-24 21:48:02","2023-01-12 16:53:33"
